Iteration	Posterior	Likelihood	Prior	beta_scale	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_log_sd	tree_length
0	-542.3698	-568.8577	26.48791	3.596694	0.200953	0.510454	0.170602	0.117991	1.16939	4.481149
6	-543.9603	-569.7286	25.76827	4.997307	0.241294	0.0610608	0.464974	0.232671	1.322701	4.421014
12	-550.419	-578.3504	27.93141	2.956365	0.346571	0.166221	0.413762	0.0734463	3.990651	0.03015821
18	-550.1991	-578.1305	27.93141	2.956365	0.0383742	0.66437	0.233061	0.0641947	3.990651	0.03015821
24	-540.0355	-569.913	29.87754	0.5417123	0.19041	0.608181	0.169257	0.0321524	4.031012	0.03015821
30	-541.1868	-569.224	28.03715	2.509996	0.282491	0.378682	0.324887	0.0139391	4.031012	0.0260995
36	-539.9701	-567.6535	27.68332	2.509996	0.19963	0.359853	0.427271	0.013246	4.384837	0.0260995
42	-546.747	-576.9159	30.16897	2.195642	0.185357	0.220876	0.490862	0.102905	1.586942	2.589062
48	-544.7938	-575.9847	31.19096	1.178923	0.253828	0.420143	0.29591	0.030118	1.80293	2.336903
54	-542.064	-568.1356	26.07162	5.308499	0.261345	0.463638	0.252884	0.0221323	4.384837	0.02206197
60	-540.6668	-567.1502	26.48339	2.597192	0.221822	0.25844	0.483518	0.0362198	4.768704	0.01187879
66	-537.7092	-564.582	26.87276	2.037277	0.104505	0.560333	0.280119	0.0550433	4.768704	0.01187879
72	-542.0193	-569.8404	27.82102	1.515635	0.0967067	0.498691	0.338166	0.0664363	4.973337	0.02548984
78	-538.6486	-563.5706	24.92207	5.138854	0.219953	0.54706	0.166307	0.0666798	4.973337	0.01147595
84	-539.2981	-565.9832	26.6851	2.707732	0.147736	0.69016	0.0428589	0.119245	4.462164	0.01147595
90	-529.4626	-558.5829	29.12023	1.152882	0.0621522	0.820326	0.0180306	0.0994912	4.206741	0.03163617
96	-529.1648	-556.6679	27.50316	3.950233	0.165326	0.522065	0.0479618	0.264648	4.056526	0.03678906
102	-530.1592	-558.9265	28.76727	1.895755	0.0486065	0.830686	0.0763146	0.0443927	4.05335	0.03644484
108	-533.4358	-563.0306	29.59479	0.817873	0.0820832	0.714075	0.128875	0.0749672	4.05335	0.0311395
114	-529.7091	-558.4049	28.6958	1.98264	0.102346	0.749949	0.0831359	0.0645687	3.980988	0.03353006
120	-528.3837	-556.8758	28.49213	2.351685	0.109242	0.661206	0.20192	0.0276329	3.918745	0.03353006
126	-528.2574	-556.825	28.56752	2.351685	0.290048	0.504527	0.132057	0.0733681	3.918745	0.0363611
132	-540.4088	-567.9688	27.56001	3.495824	0.208007	0.643523	0.0832717	0.0651992	4.114622	0.03221967
138	-541.5923	-568.1661	26.57378	5.89904	0.322443	0.114585	0.479363	0.0836086	4.114622	0.03628231
144	-535.9543	-561.3584	25.40411	9.107709	0.17385	0.540582	0.10927	0.176298	4.114622	0.0322935
150	-538.4674	-565.4984	27.03097	5.388182	0.296525	0.0863022	0.47898	0.138192	4.074705	0.04576293
156	-532.3213	-559.8902	27.56892	4.906731	0.495418	0.144189	0.262648	0.0977452	3.90396	0.05482592
162	-533.9814	-558.3136	24.33224	12.0396	0.493223	0.14355	0.0235179	0.339709	4.202563	0.02530389
168	-536.3786	-561.6592	25.28068	8.483183	0.532647	0.145005	0.0936359	0.228712	4.191027	0.02530389
174	-536.428	-563.5065	27.07848	9.753163	0.0962662	0.140054	0.384093	0.379587	3.323432	0.1089837
180	-533.2563	-562.5991	29.34283	3.625865	0.441936	0.131608	0.308417	0.11804	3.326771	0.1089837
186	-530.4488	-559.0116	28.56274	5.447629	0.32618	0.182393	0.227633	0.263794	3.209346	0.1022302
192	-531.2659	-560.8859	29.61997	3.282086	0.118252	0.250831	0.444019	0.186898	3.288777	0.1162724
198	-535.5225	-562.4603	26.93782	9.182431	0.183817	0.313086	0.300712	0.202385	3.396851	0.0824699
204	-528.1868	-558.7483	30.56155	1.396782	0.147422	0.639342	0.0589273	0.154309	3.396851	0.0824699
210	-531.2547	-560.4946	29.2399	3.275208	0.462908	0.293604	0.14293	0.100558	3.396851	0.0824699
216	-531.8246	-562.3195	30.49493	1.472543	0.24051	0.215424	0.506727	0.0373391	3.396851	0.0824699
222	-529.2753	-556.5204	27.24513	9.051782	0.407012	0.213388	0.3389	0.0406999	3.308852	0.1031036
228	-527.5394	-554.0652	26.52581	11.98888	0.258617	0.493609	0.123935	0.123839	3.269995	0.1031036
234	-525.548	-555.2634	29.71541	3.016458	0.276627	0.527984	0.163758	0.0316313	3.269995	0.1052126
240	-536.2447	-566.4477	30.20302	2.197722	0.0959829	0.405889	0.433199	0.0649296	3.269995	0.09929716
246	-532.8737	-562.4006	29.52691	3.695223	0.041737	0.862457	0.0804116	0.0153946	3.269995	0.1353754
252	-536.7682	-567.5095	30.74129	3.055412	0.298664	0.433712	0.157328	0.110297	1.788027	1.718205
258	-535.8183	-566.3539	30.53561	2.490977	0.414527	0.324201	0.153593	0.107679	1.496775	2.286812
264	-536.7524	-566.5867	29.83433	5.897132	0.191934	0.100678	0.367674	0.339714	2.34363	0.8941368
270	-543.0833	-572.9738	29.89049	4.784595	0.0441822	0.615844	0.181299	0.158675	1.800754	1.685473
276	-546.7318	-577.4339	30.7021	2.205345	0.0753283	0.509293	0.207651	0.207729	2.868259	1.354408
282	-535.4321	-567.1427	31.71054	1.90078	0.1779	0.0241918	0.762195	0.0357135	2.417435	1.071196
288	-535.326	-565.2397	29.91363	4.748708	0.219367	0.0406037	0.619226	0.120803	2.195621	1.387069
294	-537.3503	-568.5426	31.19235	1.691769	0.126756	0.162164	0.578337	0.132743	2.395131	1.6361
300	-535.9547	-564.3091	28.35438	6.902754	0.380709	0.167538	0.329162	0.122591	2.555051	1.650433
306	-539.5893	-570.1515	30.56214	1.74283	0.28133	0.106118	0.330345	0.282207	2.296369	2.106178
312	-532.3909	-564.7541	32.36318	1.538207	0.0367923	0.268504	0.597111	0.0975932	1.966096	1.155286
318	-540.8075	-570.0911	29.28358	5.344177	0.0890041	0.551135	0.217342	0.142519	2.885847	1.12321
324	-530.9767	-561.9918	31.01506	1.494589	0.201406	0.290676	0.463398	0.0445197	1.872979	2.221552
330	-537.5649	-568.4789	30.91398	2.824786	0.432056	0.288374	0.14923	0.130341	2.872334	0.7350155
336	-530.5801	-561.3688	30.78862	2.161737	0.194137	0.559712	0.239423	0.00672797	1.694239	2.14328
342	-528.7493	-559.6026	30.85334	4.240912	0.135366	0.405571	0.432417	0.0266456	1.948061	0.9908666
348	-535.8084	-568.6893	32.88089	1.386077	0.0380599	0.554319	0.281298	0.126323	2.052075	0.4683926
354	-532.6957	-565.5951	32.89934	1.28477	0.00848142	0.625343	0.206041	0.160136	2.126283	0.5248
360	-540.1859	-569.1021	28.9162	2.691652	0.00667052	0.705337	0.162048	0.125945	1.322481	3.301886
366	-540.7816	-571.055	30.27336	1.251489	0.00751805	0.81472	0.0734837	0.104279	1.328917	3.147533
372	-545.5746	-575.712	30.1374	1.117268	0.00241041	0.892005	0.0721507	0.0334334	1.592101	3.147533
378	-544.4681	-574.4073	29.93921	1.471244	0.00309787	0.861811	0.0921219	0.0429688	1.465515	3.147533
384	-537.5914	-566.9581	29.36662	2.474677	0.0584825	0.293696	0.48867	0.159152	1.27467	3.147533
390	-533.4896	-563.4123	29.92276	6.39861	0.395691	0.0771338	0.291192	0.235983	1.944096	1.022072
396	-535.2826	-563.1987	27.91615	8.902021	0.386574	0.0782975	0.295585	0.239543	2.212316	1.754598
402	-534.7288	-564.3924	29.66356	1.618291	0.249253	0.208916	0.343863	0.197968	1.56487	3.177881
