Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	tree_length
360	-538.8131	-566.9398	28.12673	0.37462	0.46725	0.53275	0.625381	12.47739	0.0120965	0.0260153	0.00352612	0.0113899	0.12996	0.0137486	0.0646264	0.117517	0.0444264	0.0103225	0.0553534	0.0791417	0.0560199	0.0857177	0.0228501	0.183903	0.0575367	0.00527119	0.00608833	0.077433	0.0500016	0.0400773	0.0188954	0.0351293	0.0561468	0.0203842	0.0523844	0.0624805	0.0132742	0.0775974	0.418135	0.222544	0.281723	0.116212	0.350043	0.720733	1.38748	2.85679	8.60493	1.556287	0.00856864	0.0184281	0.00249775	0.0080681	0.0920582	0.00973893	0.0457786	0.0832437	0.0314698	0.00731204	0.03921	0.0560606	0.0396821	0.0607188	0.016186	0.130269	0.0407565	0.00373388	0.00431271	0.0548502	0.035419	0.0283891	0.0133847	0.0248841	0.039772	0.0144393	0.0371069	0.0442585	0.00940291	1.411717
396	-534.5529	-562.4822	27.92922	0.276243	0.438323	0.561677	0.723757	3.64903	0.00118208	0.0551311	0.0589623	0.0165556	0.193875	0.0457301	0.0643019	0.0555598	0.0320591	0.00918076	0.245641	0.104405	0.140272	0.142774	0.0595994	0.380331	0.034501	0.0509112	0.145583	0.151394	0.130195	0.101582	0.0483901	0.0291153	0.272888	0.257449	0.0796357	0.139058	0.160439	0.155788	0.287008	0.471704	0.0854998	0.0708192	0.274926	0.668414	1.49608	3.63734	14.1205	1.914415	0.000368627	0.0171925	0.0183872	0.00516281	0.0604593	0.0142608	0.0200524	0.0173261	0.00999755	0.00286299	0.0766025	0.0325584	0.0437434	0.0445235	0.0185859	0.118605	0.010759	0.0158765	0.0453998	0.0472119	0.0406009	0.031678	0.0150903	0.0090795	0.0850992	0.0802848	0.0248342	0.0433647	0.0500324	3.206701
432	-539.3662	-566.423	27.05678	0.38667	0.470522	0.529476	0.613332	15.35567	0.011441	0.0646169	0.0274631	0.00306401	0.167187	0.00683972	0.073623	0.0856682	0.0142257	0.00762728	0.0293102	0.0585209	0.06575	0.062522	0.0109441	0.132374	0.0133842	0.00425007	0.0561091	0.0743963	0.0372734	0.0488855	0.0671832	0.0284175	0.0100486	0.0974791	0.0185371	0.0432039	0.00592188	0.1064	0.0585419	0.798783	0.0362758	0.0524199	0.237408	0.638507	1.56615	4.21216	19.0767	2.131946	0.00862644	0.0487208	0.0207071	0.00231025	0.126059	0.00515712	0.0555114	0.0645934	0.0107261	0.00575094	0.0220998	0.0441245	0.0495752	0.0471413	0.00825179	0.0998097	0.0100916	0.00320453	0.042306	0.0560945	0.028104	0.0368594	0.0506559	0.0214266	0.0075766	0.0734988	0.0139769	0.0325756	0.00446507	1.326268
468	-537.195	-564.1917	26.99672	0.368201	0.46549	0.534511	0.631799	11.25588	0.00869226	0.01277	0.0390235	0.0184382	0.0919723	0.0147657	0.238528	0.0708359	0.0300304	0.0481562	0.0398916	0.132793	0.0843506	0.018169	0.0260794	0.237696	0.00623724	0.0976882	0.105124	0.00802994	0.0276024	0.0511131	0.233147	0.029796	0.00569886	0.057214	0.0404545	0.112971	0.104199	0.365147	0.228796	0.281861	0.124196	0.0505333	0.233202	0.634956	1.57491	4.28814	19.7889	2.15845	0.00436475	0.00641234	0.0195953	0.00925859	0.0461831	0.00741448	0.119775	0.0355697	0.0150795	0.0241812	0.0200313	0.0666809	0.042356	0.00912342	0.0130956	0.119357	0.00313198	0.0490534	0.0527874	0.00403217	0.0138603	0.0256661	0.117073	0.0149618	0.00286164	0.0287296	0.0203139	0.0567275	0.0523228	1.991468
504	-529.9688	-561.1291	31.16034	0.256729	0.431892	0.568108	0.743271	3.023574	0.000529602	0.0110026	0.0036875	0.016003	0.102743	0.0157967	0.0892365	0.0303208	0.0157325	0.00974319	0.0245085	0.0699546	0.0552052	0.104228	0.0102578	0.191147	0.0136767	0.0154732	0.0447079	0.0170443	0.015207	0.0499085	0.0891772	0.0311352	0.00790148	0.0404829	0.0101258	0.0891832	0.0182777	0.108039	0.341325	0.361281	0.189356	0.0567788	0.246839	0.646315	1.54723	4.05123	17.6122	2.074189	0.000444149	0.00922733	0.00309251	0.0134208	0.0861654	0.0132478	0.0748378	0.0254284	0.013194	0.00817109	0.020554	0.0586671	0.0462976	0.0874102	0.00860263	0.160305	0.01147	0.0129765	0.0374941	0.0142941	0.0127533	0.0418556	0.0747881	0.0261114	0.00662654	0.0339508	0.00849194	0.0747932	0.0153285	1.192398
540	-539.1164	-566.1914	27.075	0.316002	0.4506	0.549399	0.683999	5.587896	0.00101961	0.0531002	0.202173	0.0599665	0.277021	0.0332737	0.126572	0.0682931	0.132273	0.00746808	0.0732765	0.0635843	0.121262	0.160964	0.00318525	0.380765	0.0472378	0.00936414	0.0505864	0.13203	0.113913	0.193181	0.25778	0.10778	0.138148	0.0417487	0.0589764	0.0425677	0.0210018	0.0464614	0.531073	0.253188	0.169277	0.043937	0.217824	0.621586	1.60879	4.59087	22.7599	2.259589	0.000342321	0.0178278	0.0678772	0.020133	0.0930064	0.0111713	0.042495	0.0229286	0.0444092	0.00250732	0.0246017	0.0213477	0.0407124	0.0540417	0.00106941	0.127837	0.0158595	0.0031439	0.0169838	0.0443276	0.038245	0.0648582	0.0865465	0.0361857	0.0463817	0.0140166	0.0198006	0.0142916	0.00705111	2.978511
576	-535.2541	-565.0906	29.83651	0.228516	0.421979	0.578021	0.771484	2.34401	0.000224207	0.057048	0.0243205	0.0327107	0.0254035	0.0336142	0.042635	0.0283077	0.0184455	0.0113145	0.0585918	0.127822	0.145643	0.131529	0.00883949	0.444796	0.0810581	0.16431	0.0726106	0.0985493	0.0234044	0.0920638	0.0363435	0.156901	0.0108697	0.032241	0.26584	0.239924	0.285821	0.0295466	0.778476	0.0290086	0.162969	0.116952	0.351128	0.721429	1.38614	2.84797	8.55051	1.5517	8.14949e-05	0.0207358	0.00884004	0.0118897	0.00923368	0.0122181	0.015497	0.0102893	0.00670458	0.0041126	0.021297	0.0464608	0.0529382	0.0478081	0.00321298	0.161675	0.029463	0.0597234	0.0263925	0.0358207	0.00850703	0.0334634	0.0132102	0.0570304	0.00395093	0.011719	0.0966276	0.0872077	0.10389	2.751181
612	-531.349	-560.1863	28.8373	0.306957	0.44789	0.55211	0.693042	5.040516	0.00077352	0.0107676	0.0441266	0.00830932	0.181135	0.0349049	0.117361	0.0112422	0.0142723	0.0266845	0.0990607	0.017278	0.0298987	0.172724	0.0144679	0.350114	0.0180803	0.0322082	0.0152229	0.0469111	0.0164194	0.0528932	0.154097	0.0265833	0.0439374	0.0607972	0.111875	0.195757	0.0948609	0.194713	0.481813	0.0813918	0.242083	0.0427342	0.214895	0.618966	1.6156	4.65344	23.4005	2.27966	0.000386226	0.00537635	0.0220328	0.00414892	0.0904426	0.0174283	0.0585993	0.00561332	0.0071263	0.0133238	0.049462	0.00862708	0.0149287	0.086243	0.00722396	0.174815	0.00902769	0.0160819	0.00760097	0.0234232	0.00819838	0.0264101	0.0769423	0.0132733	0.0219384	0.0303567	0.0558604	0.0977435	0.047365	2.002765
648	-529.6594	-560.697	31.03758	0.177226	0.401407	0.598593	0.822774	1.525875	0.0366812	0.0412177	0.016391	0.00874153	0.197254	0.0292593	0.306084	0.0236913	0.0318401	0.111891	0.0486569	0.0276267	0.119514	0.098003	0.0564372	0.368949	0.0988056	0.0284568	0.0671877	0.00436885	0.00592274	0.169382	0.229825	0.00853413	0.135453	0.0492678	0.163511	0.0803743	0.0471248	0.0898928	0.651033	0.0248534	0.234221	0.188364	0.443012	0.77569	1.28918	2.25728	5.30886	1.207075	0.0140517	0.0157895	0.00627899	0.00334867	0.0755632	0.0112085	0.117253	0.00907554	0.0121972	0.0428625	0.0186393	0.0105831	0.0457828	0.0375425	0.0216197	0.141335	0.03785	0.0109011	0.025738	0.0016736	0.00226885	0.0648861	0.0880404	0.00326922	0.0518889	0.0188733	0.0626369	0.0307894	0.0180523	2.610452
684	-530.8671	-561.6082	30.74113	0.259389	0.432787	0.567213	0.740611	3.100049	0.0152079	0.0274865	0.0229911	0.0123266	0.0243112	0.0489281	0.207578	0.00725802	0.0289694	0.0843826	0.0538535	0.153043	0.0867275	0.113455	0.0292113	0.188112	0.0576919	0.0611353	0.0507621	0.0286068	0.0548191	0.0726175	0.00395433	0.00834142	0.127757	0.0657266	0.0144844	0.107537	0.0486545	0.0363977	0.406553	0.363658	0.193391	0.104052	0.331673	0.708713	1.41101	3.01502	9.61059	1.636207	0.00842106	0.0152201	0.0127309	0.00682563	0.0134618	0.027093	0.114943	0.00401899	0.0160413	0.0467253	0.0298204	0.0847449	0.0480237	0.0628235	0.0161752	0.104164	0.0319458	0.0338525	0.0281085	0.0158405	0.030355	0.0402106	0.00218964	0.00461891	0.0707431	0.0363949	0.00802044	0.0595466	0.0269415	1.805931
720	-534.3923	-558.8488	24.4565	0.370322	0.466075	0.533926	0.629677	11.63968	0.0503314	0.0525267	0.13736	0.0702405	0.162724	0.0474728	0.540954	0.0787652	0.124715	0.0328317	0.188541	0.197186	0.355495	0.114173	0.0469808	0.460325	0.140554	0.00287723	0.222436	0.0104141	0.0175159	0.128994	0.0396305	0.0789761	0.1198	0.151743	0.0528176	0.295159	0.188766	0.661895	0.305667	0.000221548	0.0322167	0.220595	0.478487	0.794557	1.25856	2.08992	4.5332	1.092866	0.0122452	0.0127793	0.0334183	0.0170889	0.0395892	0.0115497	0.131609	0.0191628	0.0303421	0.00798765	0.0458703	0.0479736	0.0864887	0.0277771	0.01143	0.111993	0.0341956	0.000700005	0.0541166	0.00253366	0.00426146	0.0313831	0.00964174	0.0192142	0.0291464	0.0369177	0.01285	0.0718096	0.0459251	4.110307
756	-529.3091	-557.781	28.4719	0.346984	0.459572	0.540428	0.653016	8.252614	0.0195858	0.0111497	0.0229386	0.0122607	0.0936592	0.0033972	0.100124	0.0419068	0.024657	0.00342781	0.109162	0.0958484	0.0552609	0.0912753	0.0274833	0.148371	0.0595999	0.00118436	0.0896201	0.0248906	0.0250869	0.0643948	0.00976801	0.0470137	0.0460616	0.0290543	0.00446072	0.0793215	0.0937374	0.373335	0.158937	0.00335202	0.464375	0.0422015	0.213584	0.617786	1.61868	4.682	23.6958	2.28873	0.0136514	0.00777146	0.0159884	0.00854579	0.0652812	0.00236788	0.0697875	0.0292094	0.0171861	0.00238921	0.0760871	0.0668072	0.0385173	0.0636197	0.0191561	0.103416	0.0415417	0.000825512	0.062466	0.017349	0.0174858	0.0448837	0.00680838	0.032769	0.0321053	0.0202511	0.00310916	0.0552877	0.0653357	1.434703
792	-537.7618	-564.0096	26.24773	0.379564	0.468596	0.531402	0.620438	13.55426	0.00965487	0.0136366	0.0433074	0.00400125	0.0764224	0.0105732	0.154532	0.0316285	0.00407868	0.0021616	0.0821524	0.129801	0.0239261	0.0839731	0.0106954	0.0914665	0.0359959	0.106195	0.0379859	0.000754938	0.0179401	0.0376687	0.0252306	0.0905035	0.0153426	0.0502633	0.0736997	0.0526582	0.008953	0.148403	0.498841	0.303467	0.0492892	0.0103008	0.107367	0.498482	2.00609	9.31383	97.0801	3.308428	0.00728559	0.0102902	0.0326798	0.00301935	0.0576685	0.00797858	0.11661	0.023867	0.00307778	0.00163115	0.0619923	0.0979481	0.0180546	0.0633662	0.00807081	0.0690208	0.0271626	0.080135	0.0286642	0.000569678	0.0135376	0.0284249	0.019039	0.0682941	0.0115776	0.0379288	0.0556139	0.039736	0.00675595	1.325202
828	-532.8671	-561.2573	28.3902	0.317251	0.450971	0.54903	0.682748	5.669973	0.00750166	0.0587465	0.0184418	2.79816e-05	0.100284	0.0152472	0.0705827	0.0919481	0.00979109	0.0387056	0.226331	0.126196	0.0656405	0.0769044	0.001108	0.256082	0.117392	0.314287	0.0229187	0.00325368	0.0256096	0.0407835	0.118416	0.0898973	0.0904477	0.0797676	0.064344	0.237925	0.0671462	0.377959	0.0495337	0.370995	0.201512	0.0834264	0.297795	0.685286	1.45925	3.35802	11.9866	1.795952	0.00307985	0.0241187	0.00757139	1.1488e-05	0.041172	0.00625981	0.0289781	0.0377498	0.00401978	0.0158908	0.0929213	0.0518103	0.026949	0.0315735	0.000454893	0.105136	0.0481959	0.129032	0.00940939	0.00133582	0.0105142	0.0167439	0.0486163	0.0369078	0.0371338	0.032749	0.0264168	0.0976812	0.0275672	2.435726
864	-539.2851	-564.9341	25.649	0.208913	0.414568	0.585432	0.791087	1.981673	0.0260832	0.199536	0.0635257	0.0434288	0.676576	0.0803626	0.275734	0.173503	0.0175648	0.232792	0.504125	0.311249	0.272084	0.538747	0.01748	0.332504	0.0836789	0.313207	0.0653971	0.174577	0.0755761	0.264478	0.0141172	0.0422737	0.144461	0.219707	0.214657	0.189505	0.251287	0.231193	0.556017	0.018585	0.194205	0.426916	0.660263	0.878527	1.13827	1.51455	2.34238	0.6154526	0.00448302	0.0342951	0.0109184	0.00746427	0.116286	0.0138122	0.0473915	0.0298207	0.00301893	0.0400109	0.0866459	0.0534956	0.0467641	0.0925965	0.00300437	0.0571489	0.0143822	0.0538321	0.0112401	0.0300052	0.0129896	0.0454568	0.00242638	0.00726574	0.0248291	0.0377619	0.036894	0.032571	0.0431897	5.818216
900	-528.4077	-558.2307	29.82298	0.315958	0.450587	0.549413	0.684042	5.585067	0.00981698	0.0355761	0.0325428	0.0172088	0.142948	0.0274994	0.148325	0.00464693	0.0191321	0.0465082	0.0661309	0.0531465	0.0619078	0.108335	0.0154449	0.131806	0.0200781	0.0348513	0.0124391	0.0133333	0.0575529	0.0191807	0.00519236	0.0512709	0.0517889	0.00879925	0.0581369	0.00836891	0.0649536	0.0139524	0.675399	0.216488	0.0941598	0.0622764	0.258219	0.655468	1.52563	3.87268	16.0575	2.007364	0.00739831	0.026811	0.024525	0.012969	0.107729	0.0207242	0.111781	0.00350204	0.0144184	0.0350497	0.0498378	0.0400525	0.0466552	0.0816438	0.0116396	0.0993324	0.0151314	0.0262648	0.00937437	0.0100483	0.0433732	0.014455	0.00391309	0.0386389	0.0390294	0.00663133	0.0438134	0.00630701	0.0489506	1.326922
936	-541.0643	-570.2472	29.18282	0.278247	0.438966	0.561034	0.721753	3.722658	0.034773	0.116982	0.0379814	0.0238555	0.123201	0.00741976	0.32877	0.00868486	0.037756	0.015871	0.062983	0.151986	0.128672	0.0389688	0.0325063	0.211904	0.00643296	0.0891562	0.0140693	0.282118	0.0506443	0.150231	0.0275691	0.000647979	0.075013	0.0131528	0.0975351	0.103365	0.0768811	0.199305	0.0628411	0.61118	0.126674	0.0607	0.255011	0.652916	1.53159	3.92141	16.4745	2.025903	0.0148025	0.0497982	0.0161683	0.010155	0.0524452	0.00315851	0.139954	0.00369705	0.0160723	0.0067561	0.0268112	0.064699	0.0547744	0.0165886	0.0138376	0.0902052	0.00273844	0.0379529	0.00598916	0.120095	0.0215588	0.0639516	0.0117359	0.000275838	0.0319322	0.00559899	0.0415197	0.0440014	0.0327275	2.349131
972	-541.0867	-569.1898	28.10311	0.346235	0.459359	0.54064	0.653766	8.168734	0.0118572	0.0200523	0.0778234	0.00350899	0.0616573	0.00921828	0.0921809	0.0945797	0.0134827	0.0079328	0.0875469	0.10454	0.072608	0.055303	0.0292016	0.139361	0.033242	0.125785	0.0162269	0.0229586	0.00539525	0.0115935	0.0301411	0.047708	0.0504837	0.0355701	0.0558897	0.00600941	0.244678	0.137686	0.281173	0.573718	0.00742324	0.0311809	0.184275	0.589982	1.69497	5.42668	32.0709	2.507567	0.00756905	0.0128004	0.0496786	0.00223997	0.039359	0.0058845	0.0588438	0.0603751	0.00860668	0.00506391	0.0558857	0.0667333	0.0463494	0.0353027	0.0186409	0.0889612	0.0212201	0.080295	0.0103585	0.0146557	0.00344406	0.00740074	0.0192406	0.0304545	0.0322264	0.0227062	0.0356773	0.00383611	0.156191	1.566536
